# tStepInit totalTime sampleInterval to2PN absTol relTol
100	3.15576e+10	2.592e+06	1	0.001	1e-09
# t[s]	r[km]	v[km/s]	dt[s]	E_newt	L_newt
3.4992000000e+08	3.1043707943e+06	2.2139661071e+02	7.9999484349e+02	-9.6377974019e+04	6.7301733280e+08	-1.8075027935e+06	-2.5238961310e+06
3.5251200000e+08	3.0621185510e+06	2.2880661990e+02	7.1050047837e+02	-9.6378001489e+04	6.7301745280e+08	-1.6273361124e+06	-2.5939057804e+06
3.5510400000e+08	3.0050830370e+06	2.3875611984e+02	6.2281540944e+02	-9.6378033930e+04	6.7301755547e+08	-1.4334556691e+06	-2.6411605222e+06
3.5769600000e+08	2.9328514448e+06	2.5130782534e+02	5.5517067164e+02	-9.6378072712e+04	6.7301763857e+08	-1.2269951032e+06	-2.6638507117e+06
3.6028800000e+08	2.8448929153e+06	2.6658548651e+02	5.3233835188e+02	-9.6378119338e+04	6.7301769863e+08	-1.0091906182e+06	-2.6598778159e+06
3.6288000000e+08	2.7405435673e+06	2.8480363722e+02	4.8404825172e+02	-9.6378176509e+04	6.7301773075e+08	-7.8145496462e+05	-2.6267674397e+06
3.6547200000e+08	2.6189888746e+06	3.0630707830e+02	4.4116656066e+02	-9.6378248121e+04	6.7301772800e+08	-5.4548601292e+05	-2.5615518217e+06
3.6806400000e+08	2.4792444114e+06	3.3162805530e+02	4.0183516609e+02	-9.6378340311e+04	6.7301768019e+08	-3.0343422582e+05	-2.4606057226e+06
3.7065600000e+08	2.3201414433e+06	3.6157544068e+02	6.4019139111e+01	-9.6378463277e+04	6.7301757208e+08	-5.8178148861e+04	-2.3194119125e+06
3.7324800000e+08	2.1403384887e+06	3.9738158568e+02	3.0800878066e+02	-9.6378634501e+04	6.7301738001e+08	1.8619245905e+05	-2.1322244756e+06
3.7584000000e+08	1.9384073009e+06	4.4095597560e+02	2.6810520619e+02	-9.6378886211e+04	6.7301706546e+08	4.2348902066e+05	-1.8915813262e+06
3.7843200000e+08	1.7131597846e+06	4.9532889683e+02	2.2162987467e+02	-9.6379282049e+04	6.7301656271e+08	6.4365546348e+05	-1.5876473450e+06
3.8102400000e+08	1.4647325404e+06	5.6538064199e+02	1.2617639899e+01	-9.6379958807e+04	6.7301575369e+08	8.2896959258e+05	-1.2075805685e+06
3.8361600000e+08	1.1982853607e+06	6.5847691652e+02	1.4543208093e+02	-9.6381230073e+04	6.7301442594e+08	9.4523931732e+05	-7.3648519248e+05
3.8620800000e+08	9.3715802312e+05	7.7981576930e+02	4.9307194054e+01	-9.6383726966e+04	6.7301230460e+08	9.2173590329e+05	-1.6931652277e+05
